GEOID,NAME,P01
55061,"Kewaunee County, Wisconsin",20574
55063,"La Crosse County, Wisconsin",114638
55065,"Lafayette County, Wisconsin",16836
55067,"Langlade County, Wisconsin",19977
55069,"Lincoln County, Wisconsin",28743
55071,"Manitowoc County, Wisconsin",81442
55073,"Marathon County, Wisconsin",134063
55075,"Marinette County, Wisconsin",41749
55077,"Marquette County, Wisconsin",15404
55078,"Menominee County, Wisconsin",4232
55079,"Milwaukee County, Wisconsin",947735
55081,"Monroe County, Wisconsin",44673
55083,"Oconto County, Wisconsin",37660
55085,"Oneida County, Wisconsin",35998
55087,"Outagamie County, Wisconsin",176695
55089,"Ozaukee County, Wisconsin",86395
55091,"Pepin County, Wisconsin",7469
55093,"Pierce County, Wisconsin",41019
55095,"Polk County, Wisconsin",44205
55097,"Portage County, Wisconsin",70019
55099,"Price County, Wisconsin",14159
55101,"Racine County, Wisconsin",195408
55103,"Richland County, Wisconsin",18021
55105,"Rock County, Wisconsin",160331
55107,"Rusk County, Wisconsin",14755
55109,"St. Croix County, Wisconsin",84345
55111,"Sauk County, Wisconsin",61976
55113,"Sawyer County, Wisconsin",16557
55115,"Shawano County, Wisconsin",41949
55117,"Sheboygan County, Wisconsin",115507
55119,"Taylor County, Wisconsin",20689
55121,"Trempealeau County, Wisconsin",28816
55123,"Vernon County, Wisconsin",29773
55125,"Vilas County, Wisconsin",21430
55127,"Walworth County, Wisconsin",102228
55129,"Washburn County, Wisconsin",15911
55131,"Washington County, Wisconsin",131887
55133,"Waukesha County, Wisconsin",389891
55135,"Waupaca County, Wisconsin",52410
55137,"Waushara County, Wisconsin",24496
55139,"Winnebago County, Wisconsin",166994
55141,"Wood County, Wisconsin",74749
56001,"Albany County, Wyoming",36299
56003,"Big Horn County, Wyoming",11668
56005,"Campbell County, Wyoming",46133
56007,"Carbon County, Wyoming",15885
56009,"Converse County, Wyoming",13833
56011,"Crook County, Wyoming",7083
56013,"Fremont County, Wyoming",40123
56015,"Goshen County, Wyoming",13249
56017,"Hot Springs County, Wyoming",4812
56019,"Johnson County, Wyoming",8569
56021,"Laramie County, Wyoming",91738
56023,"Lincoln County, Wyoming",18106
56025,"Natrona County, Wyoming",75450
56027,"Niobrara County, Wyoming",2484
56029,"Park County, Wyoming",28205
56031,"Platte County, Wyoming",8667
56033,"Sheridan County, Wyoming",29116
56035,"Sublette County, Wyoming",10247
56037,"Sweetwater County, Wyoming",43806
56039,"Teton County, Wyoming",21294
56041,"Uinta County, Wyoming",21118
56043,"Washakie County, Wyoming",8533
56045,"Weston County, Wyoming",7208
